request_id,selected_mode,task_id,task_type,device,start_us,finish_us
1,gpu_only,block_03_ffn_island,fused_ffn_island,GPU,27914.154880000006,29127.367360000007
2,gpu_only,block_01_qkv,linear_qkv,GPU,29127.367360000007,29570.099840000006
0,gpu_only,block_08_residual2,residual_add,GPU,29570.099840000006,29588.447040000006
1,gpu_only,block_03_residual2,residual_add,GPU,29588.447040000006,29606.794240000007
2,gpu_only,block_01_attention,self_attention,GPU,29606.794240000007,29762.82080000001
0,gpu_only,block_09_norm1,layer_norm,GPU,29762.82080000001,29784.95040000001
1,gpu_only,block_04_norm1,layer_norm,GPU,29784.95040000001,29807.08000000001
2,gpu_only,block_01_proj,linear_projection,GPU,29807.08000000001,29959.324160000007
0,gpu_only,block_09_qkv,linear_qkv,GPU,29959.324160000007,30402.05664000001
1,gpu_only,block_04_qkv,linear_qkv,GPU,30402.05664000001,30844.78912000001
2,gpu_only,block_01_residual1,residual_add,GPU,30844.78912000001,30863.13632000001
3,gpu_only,patch_embedding,patch_embedding,GPU,30863.13632000001,31014.643200000006
0,gpu_only,block_09_attention,self_attention,GPU,31014.643200000006,31170.669760000008
1,gpu_only,block_04_attention,self_attention,GPU,31170.669760000008,31326.696320000006
2,gpu_only,block_01_norm2,layer_norm,GPU,31326.696320000006,31348.825920000003
3,gpu_only,token_embedding,token_and_position_embedding,GPU,31348.825920000003,31367.17312
0,gpu_only,block_09_proj,linear_projection,GPU,31367.17312,31519.417280000005
1,gpu_only,block_04_proj,linear_projection,GPU,31519.417280000005,31671.661440000007
2,gpu_only,block_01_ffn_island,fused_ffn_island,GPU,31671.661440000007,32884.873920000005
3,gpu_only,block_00_norm1,layer_norm,GPU,32884.873920000005,32907.003520000006
0,gpu_only,block_09_residual1,residual_add,GPU,32907.003520000006,32925.35072
1,gpu_only,block_04_residual1,residual_add,GPU,32925.35072,32943.69792
2,gpu_only,block_01_residual2,residual_add,GPU,32943.69792,32962.045119999995
3,gpu_only,block_00_qkv,linear_qkv,GPU,32962.045119999995,33404.7776
