request_id,edge_index,source,target,stage,resource,direction,bytes,start_us,finish_us,duration_us
0,3,block_00_norm1,block_00_qkv,1,gpu_host,GPU_to_HOST,151296,1362.8507520000007,1375.7937920000006,12.94303999999991
0,3,block_00_norm1,block_00_qkv,2,host_fpga_pcie,HOST_to_FPGA,151296,1375.7937920000006,1435.5089920000007,59.71519999999997
1,3,block_00_norm1,block_00_qkv,1,gpu_host,GPU_to_HOST,151296,1560.1128480000007,1573.0558880000006,12.94303999999991
1,3,block_00_norm1,block_00_qkv,2,host_fpga_pcie,HOST_to_FPGA,151296,1573.0558880000006,1661.2219680000007,88.1660800000001
0,4,block_00_qkv,block_00_attention,1,host_fpga_pcie,FPGA_to_HOST,453888,1584.3202080000005,1751.9166880000007,167.59648000000013
0,4,block_00_qkv,block_00_attention,2,gpu_host,HOST_to_GPU,453888,1751.9166880000007,1780.7458080000008,28.829119999999918
2,3,block_00_norm1,block_00_qkv,1,gpu_host,GPU_to_HOST,151296,1785.825824000001,1798.7688640000008,12.94303999999991
2,3,block_00_norm1,block_00_qkv,2,host_fpga_pcie,HOST_to_FPGA,151296,1798.7688640000008,1886.9349440000008,88.1660800000001
1,4,block_00_qkv,block_00_attention,1,host_fpga_pcie,FPGA_to_HOST,453888,1810.0331840000008,1977.6296640000007,167.59647999999993
1,4,block_00_qkv,block_00_attention,2,gpu_host,HOST_to_GPU,453888,1977.6296640000007,2006.4587840000004,28.8291199999997
3,3,block_00_norm1,block_00_qkv,1,gpu_host,GPU_to_HOST,151296,2011.538800000001,2024.4818400000008,12.94303999999991
3,3,block_00_norm1,block_00_qkv,2,host_fpga_pcie,HOST_to_FPGA,151296,2024.4818400000008,2112.647920000001,88.16607999999988
2,4,block_00_qkv,block_00_attention,1,host_fpga_pcie,FPGA_to_HOST,453888,2035.7461600000008,2203.3426400000008,167.59648000000013
2,4,block_00_qkv,block_00_attention,2,gpu_host,HOST_to_GPU,453888,2203.3426400000008,2232.1717600000006,28.8291199999997
4,3,block_00_norm1,block_00_qkv,1,gpu_host,GPU_to_HOST,151296,2237.251776000001,2250.1948160000006,12.94303999999991
4,3,block_00_norm1,block_00_qkv,2,host_fpga_pcie,HOST_to_FPGA,151296,2250.1948160000006,2338.3608960000006,88.16607999999988
3,4,block_00_qkv,block_00_attention,1,host_fpga_pcie,FPGA_to_HOST,453888,2261.459136000001,2429.055616000001,167.59648000000013
3,4,block_00_qkv,block_00_attention,2,gpu_host,HOST_to_GPU,453888,2429.055616000001,2457.8847360000004,28.8291199999997
5,3,block_00_norm1,block_00_qkv,1,gpu_host,GPU_to_HOST,151296,2462.9647520000008,2475.9077920000004,12.94303999999991
5,3,block_00_norm1,block_00_qkv,2,host_fpga_pcie,HOST_to_FPGA,151296,2475.9077920000004,2564.0738720000004,88.16607999999988
4,4,block_00_qkv,block_00_attention,1,host_fpga_pcie,FPGA_to_HOST,453888,2487.1721120000007,2654.768592000001,167.59648000000013
4,4,block_00_qkv,block_00_attention,2,gpu_host,HOST_to_GPU,453888,2654.768592000001,2683.5977120000002,28.8291199999997
6,3,block_00_norm1,block_00_qkv,1,gpu_host,GPU_to_HOST,151296,2688.6777280000006,2701.6207680000007,12.94303999999991
6,3,block_00_norm1,block_00_qkv,2,host_fpga_pcie,HOST_to_FPGA,151296,2701.6207680000007,2789.786848,88.16607999999988
5,4,block_00_qkv,block_00_attention,1,host_fpga_pcie,FPGA_to_HOST,453888,2712.8850880000005,2880.4815680000006,167.59648000000013
5,4,block_00_qkv,block_00_attention,2,gpu_host,HOST_to_GPU,453888,2880.4815680000006,2909.3106880000005,28.8291199999997
7,3,block_00_norm1,block_00_qkv,1,gpu_host,GPU_to_HOST,151296,2914.3907040000004,2927.3337440000005,12.94303999999991
7,3,block_00_norm1,block_00_qkv,2,host_fpga_pcie,HOST_to_FPGA,151296,2927.3337440000005,3015.4998240000004,88.16607999999988
6,4,block_00_qkv,block_00_attention,1,host_fpga_pcie,FPGA_to_HOST,453888,2938.5980640000002,3106.1945440000004,167.59648000000013
6,4,block_00_qkv,block_00_attention,2,gpu_host,HOST_to_GPU,453888,3106.1945440000004,3135.0236640000003,28.8291199999997
0,5,block_00_attention,block_00_proj,1,gpu_host,GPU_to_HOST,151296,3140.10368,3153.0467200000003,12.94303999999991
