path_kind,pcie_effective_bandwidth_GBps,one_way_fixed_latency_us,fpga_linear_speedup_over_gpu,policy,analytical_makespan_us,speedup_vs_gpu_only,offloaded_linear_tasks,cross_device_edges,logical_cross_device_bytes,physical_link_bytes,valid_for_target_prediction
shared_mapped_one_copy,4,20,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,4,20,8,static_all_fpga,38710.31754400005,0.5730868998112496,49,97,116198400,116198400,False
shared_mapped_one_copy,4,20,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,4,20,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,4,20,16,static_all_fpga,37649.19909200004,0.5892389853444161,49,97,116198400,116198400,False
shared_mapped_one_copy,4,20,16,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,4,50,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,4,50,2,static_all_fpga,47987.02825600009,0.46229943128904166,49,97,116198400,116198400,False
shared_mapped_one_copy,4,50,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,4,50,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,4,50,4,static_all_fpga,43742.55444800009,0.5071577586620409,49,97,116198400,116198400,False
shared_mapped_one_copy,4,50,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,4,50,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,4,50,8,static_all_fpga,41620.31754400006,0.5330179388599616,49,97,116198400,116198400,False
shared_mapped_one_copy,4,50,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,4,50,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,4,50,16,static_all_fpga,40559.19909200005,0.5469628683169853,49,97,116198400,116198400,False
shared_mapped_one_copy,4,50,16,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,5,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,5,2,static_all_fpga,29097.228256000042,0.7624223062354899,49,97,116198400,116198400,False
shared_mapped_one_copy,8,5,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,5,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,5,4,static_all_fpga,24852.754448000054,0.8926324813781449,49,97,116198400,116198400,False
shared_mapped_one_copy,8,5,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,5,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,5,8,static_all_fpga,22730.517544000046,0.9759731967852096,49,97,116198400,116198400,False
shared_mapped_one_copy,8,5,8,communication_eft,21828.728320000042,1.0162926372432846,24,48,72622080,72622080,False
shared_mapped_one_copy,8,5,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,5,16,static_all_fpga,21669.399092000032,1.0237651620062738,49,97,116198400,116198400,False
shared_mapped_one_copy,8,5,16,communication_eft,20993.318032000032,1.0567350924796384,36,72,101670912,101670912,False
shared_mapped_one_copy,8,10,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,10,2,static_all_fpga,29582.228256000042,0.749922408819912,49,97,116198400,116198400,False
shared_mapped_one_copy,8,10,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,10,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,10,4,static_all_fpga,25337.754448000054,0.8755462492751034,49,97,116198400,116198400,False
shared_mapped_one_copy,8,10,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,10,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,10,8,static_all_fpga,23215.51754400005,0.9555839463821676,49,97,116198400,116198400,False
shared_mapped_one_copy,8,10,8,communication_eft,22068.728320000046,1.0052403360231301,24,48,72622080,72622080,False
shared_mapped_one_copy,8,10,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,10,16,static_all_fpga,22154.399092000036,1.001353084770004,49,97,116198400,116198400,False
shared_mapped_one_copy,8,10,16,communication_eft,21353.31803200004,1.0389193772487515,36,72,101670912,101670912,False
shared_mapped_one_copy,8,20,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,20,2,static_all_fpga,30552.228256000046,0.7261131884101875,49,97,116198400,116198400,False
shared_mapped_one_copy,8,20,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,20,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,20,4,static_all_fpga,26307.75444800006,0.8432637576821571,49,97,116198400,116198400,False
shared_mapped_one_copy,8,20,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,20,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,20,8,static_all_fpga,24185.517544000053,0.9172586789445619,49,97,116198400,116198400,False
shared_mapped_one_copy,8,20,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,20,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,20,16,static_all_fpga,23124.399092000036,0.9593492909259975,49,97,116198400,116198400,False
shared_mapped_one_copy,8,20,16,communication_eft,21844.05635200004,1.0155795020172074,24,48,72622080,72622080,False
shared_mapped_one_copy,8,50,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,50,2,static_all_fpga,33462.22825600006,0.6629676811203441,49,97,116198400,116198400,False
shared_mapped_one_copy,8,50,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,50,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,50,4,static_all_fpga,29217.754448000072,0.7592772371156167,49,97,116198400,116198400,False
shared_mapped_one_copy,8,50,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,50,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,50,8,static_all_fpga,27095.517544000068,0.8187470800649993,49,97,116198400,116198400,False
shared_mapped_one_copy,8,50,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,50,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,8,50,16,static_all_fpga,26034.399092000047,0.8521178381573216,49,97,116198400,116198400,False
shared_mapped_one_copy,8,50,16,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,5,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,5,2,static_all_fpga,21834.828256000023,1.016008718360491,49,97,116198400,116198400,False
shared_mapped_one_copy,16,5,2,communication_eft,21427.916224000022,1.0353025296576777,36,72,101670912,101670912,False
shared_mapped_one_copy,16,5,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,5,4,static_all_fpga,17590.35444800002,1.2611670752616542,49,97,116198400,116198400,False
shared_mapped_one_copy,16,5,4,communication_eft,17548.470400000013,1.264177182758903,36,72,101670912,101670912,False
shared_mapped_one_copy,16,5,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,5,8,static_all_fpga,15468.117544000032,1.4342001092825398,49,97,116198400,116198400,False
shared_mapped_one_copy,16,5,8,communication_eft,15459.972544000033,1.4349557095824017,48,96,116195328,116195328,False
shared_mapped_one_copy,16,5,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,5,16,static_all_fpga,14406.999092000027,1.539833224832966,49,97,116198400,116198400,False
shared_mapped_one_copy,16,5,16,communication_eft,14399.214592000028,1.5406656891081614,48,96,116195328,116195328,False
shared_mapped_one_copy,16,10,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,10,2,static_all_fpga,22319.828256000026,0.9939312981064897,49,97,116198400,116198400,False
shared_mapped_one_copy,16,10,2,communication_eft,21757.880128000015,1.0196018978637145,24,48,72622080,72622080,False
shared_mapped_one_copy,16,10,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,10,4,static_all_fpga,18075.354448000027,1.2273272945114853,49,97,116198400,116198400,False
shared_mapped_one_copy,16,10,4,communication_eft,17908.470400000017,1.2387644157482034,36,72,101670912,101670912,False
shared_mapped_one_copy,16,10,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,10,8,static_all_fpga,15953.117544000032,1.3905981580599311,49,97,116198400,116198400,False
shared_mapped_one_copy,16,10,8,communication_eft,15939.972544000033,1.3917449236981552,48,96,116195328,116195328,False
shared_mapped_one_copy,16,10,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,10,16,static_all_fpga,14891.999092000027,1.4896842079393793,49,97,116198400,116198400,False
shared_mapped_one_copy,16,10,16,communication_eft,14879.214592000028,1.4909641725261282,48,96,116195328,116195328,False
shared_mapped_one_copy,16,20,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,20,2,static_all_fpga,23289.828256000026,0.9525349705524248,49,97,116198400,116198400,False
shared_mapped_one_copy,16,20,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,20,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,20,4,static_all_fpga,19045.354448000027,1.1648182202421347,49,97,116198400,116198400,False
shared_mapped_one_copy,16,20,4,communication_eft,18628.47040000002,1.1908855314282805,36,72,101670912,101670912,False
shared_mapped_one_copy,16,20,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,20,8,static_all_fpga,16923.117544000033,1.3108917913215892,49,97,116198400,116198400,False
shared_mapped_one_copy,16,20,8,communication_eft,16688.747488000026,1.3293014282798392,36,72,101670912,101670912,False
shared_mapped_one_copy,16,20,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,20,16,static_all_fpga,15861.999092000031,1.3985863788876816,49,97,116198400,116198400,False
shared_mapped_one_copy,16,20,16,communication_eft,15718.886032000024,1.4113198496914952,36,72,101670912,101670912,False
shared_mapped_one_copy,16,50,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,50,2,static_all_fpga,26199.82825600003,0.8467374539724154,49,97,116198400,116198400,False
shared_mapped_one_copy,16,50,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,50,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,50,4,static_all_fpga,21955.354448000042,1.0104312332803553,49,97,116198400,116198400,False
shared_mapped_one_copy,16,50,4,communication_eft,20788.47040000003,1.0671480606865613,36,72,101670912,101670912,False
shared_mapped_one_copy,16,50,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,50,8,static_all_fpga,19833.117544000048,1.1185521299303385,49,97,116198400,116198400,False
shared_mapped_one_copy,16,50,8,communication_eft,18848.747488000034,1.1769681718174427,36,72,101670912,101670912,False
shared_mapped_one_copy,16,50,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
shared_mapped_one_copy,16,50,16,static_all_fpga,18771.999092000035,1.1817801483622603,49,97,116198400,116198400,False
shared_mapped_one_copy,16,50,16,communication_eft,17878.886032000028,1.2408142113716663,36,72,101670912,101670912,False
direct_dma_one_copy,2,5,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,5,2,static_all_fpga,72671.62825600008,0.30526873285198997,49,97,116198400,116198400,False
direct_dma_one_copy,2,5,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,5,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,5,4,static_all_fpga,68427.154448,0.32420427315677197,49,97,116198400,116198400,False
direct_dma_one_copy,2,5,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,5,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,5,8,static_all_fpga,66304.917544,0.3345811546674264,49,97,116198400,116198400,False
direct_dma_one_copy,2,5,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,5,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,5,16,static_all_fpga,65243.799092,0.3400227482265084,49,97,116198400,116198400,False
direct_dma_one_copy,2,5,16,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,10,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,10,2,static_all_fpga,73156.62825600007,0.3032449198501781,49,97,116198400,116198400,False
direct_dma_one_copy,2,10,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,10,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,10,4,static_all_fpga,68912.15444800002,0.3219225410916442,49,97,116198400,116198400,False
direct_dma_one_copy,2,10,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,10,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,10,8,static_all_fpga,66789.917544,0.33215156849662747,49,97,116198400,116198400,False
direct_dma_one_copy,2,10,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,10,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,10,16,static_all_fpga,65728.79909199997,0.3375137866272097,49,97,116198400,116198400,False
direct_dma_one_copy,2,10,16,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,20,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,20,2,static_all_fpga,74126.62825600007,0.2992767429726488,49,97,116198400,116198400,False
direct_dma_one_copy,2,20,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,20,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,20,4,static_all_fpga,69882.15444800003,0.31745409178115164,49,97,116198400,116198400,False
direct_dma_one_copy,2,20,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,20,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,20,8,static_all_fpga,67759.917544,0.32739673653815415,49,97,116198400,116198400,False
direct_dma_one_copy,2,20,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,20,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,20,16,static_all_fpga,66698.79909199997,0.3326053268425468,49,97,116198400,116198400,False
direct_dma_one_copy,2,20,16,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,50,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,50,2,static_all_fpga,77036.6282560001,0.28797179178558036,49,97,116198400,116198400,False
direct_dma_one_copy,2,50,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,50,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,50,4,static_all_fpga,72792.15444800004,0.3047632817056911,49,97,116198400,116198400,False
direct_dma_one_copy,2,50,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,50,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,50,8,static_all_fpga,70669.91754400004,0.3139154062007745,49,97,116198400,116198400,False
direct_dma_one_copy,2,50,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,50,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,2,50,16,static_all_fpga,69608.799092,0.3187007413054138,49,97,116198400,116198400,False
direct_dma_one_copy,2,50,16,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,5,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,5,2,static_all_fpga,43622.02825600008,0.5085590184346511,49,97,116198400,116198400,False
direct_dma_one_copy,4,5,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,5,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,5,4,static_all_fpga,39377.55444800007,0.5633761716029252,49,97,116198400,116198400,False
direct_dma_one_copy,4,5,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,5,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,5,8,static_all_fpga,37255.31754400004,0.5954687098237551,49,97,116198400,116198400,False
direct_dma_one_copy,4,5,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,5,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,5,16,static_all_fpga,36194.19909200004,0.6129262817947918,49,97,116198400,116198400,False
direct_dma_one_copy,4,5,16,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,10,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,10,2,static_all_fpga,44107.028256000085,0.5029669136456086,49,97,116198400,116198400,False
direct_dma_one_copy,4,10,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,10,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,10,4,static_all_fpga,39862.55444800007,0.5565216825464385,49,97,116198400,116198400,False
direct_dma_one_copy,4,10,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,10,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,10,8,static_all_fpga,37740.31754400004,0.587816354383772,49,97,116198400,116198400,False
direct_dma_one_copy,4,10,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,10,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,10,16,static_all_fpga,36679.19909200004,0.604821708793488,49,97,116198400,116198400,False
direct_dma_one_copy,4,10,16,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,20,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,20,2,static_all_fpga,45077.02825600008,0.49214370889782677,49,97,116198400,116198400,False
direct_dma_one_copy,4,20,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,20,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,20,4,static_all_fpga,40832.554448000075,0.5433012010123353,49,97,116198400,116198400,False
direct_dma_one_copy,4,20,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,20,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,20,8,static_all_fpga,38710.31754400005,0.5730868998112496,49,97,116198400,116198400,False
direct_dma_one_copy,4,20,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,20,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,20,16,static_all_fpga,37649.19909200004,0.5892389853444161,49,97,116198400,116198400,False
direct_dma_one_copy,4,20,16,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,50,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,50,2,static_all_fpga,47987.02825600009,0.46229943128904166,49,97,116198400,116198400,False
direct_dma_one_copy,4,50,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,50,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,50,4,static_all_fpga,43742.55444800009,0.5071577586620409,49,97,116198400,116198400,False
direct_dma_one_copy,4,50,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,50,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,50,8,static_all_fpga,41620.31754400006,0.5330179388599616,49,97,116198400,116198400,False
direct_dma_one_copy,4,50,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,50,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,4,50,16,static_all_fpga,40559.19909200005,0.5469628683169853,49,97,116198400,116198400,False
direct_dma_one_copy,4,50,16,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,5,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,5,2,static_all_fpga,29097.228256000042,0.7624223062354899,49,97,116198400,116198400,False
direct_dma_one_copy,8,5,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,5,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,5,4,static_all_fpga,24852.754448000054,0.8926324813781449,49,97,116198400,116198400,False
direct_dma_one_copy,8,5,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,5,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,5,8,static_all_fpga,22730.517544000046,0.9759731967852096,49,97,116198400,116198400,False
direct_dma_one_copy,8,5,8,communication_eft,21828.728320000042,1.0162926372432846,24,48,72622080,72622080,False
direct_dma_one_copy,8,5,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,5,16,static_all_fpga,21669.399092000032,1.0237651620062738,49,97,116198400,116198400,False
direct_dma_one_copy,8,5,16,communication_eft,20993.318032000032,1.0567350924796384,36,72,101670912,101670912,False
direct_dma_one_copy,8,10,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,10,2,static_all_fpga,29582.228256000042,0.749922408819912,49,97,116198400,116198400,False
direct_dma_one_copy,8,10,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,10,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,10,4,static_all_fpga,25337.754448000054,0.8755462492751034,49,97,116198400,116198400,False
direct_dma_one_copy,8,10,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,10,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,10,8,static_all_fpga,23215.51754400005,0.9555839463821676,49,97,116198400,116198400,False
direct_dma_one_copy,8,10,8,communication_eft,22068.728320000046,1.0052403360231301,24,48,72622080,72622080,False
direct_dma_one_copy,8,10,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,10,16,static_all_fpga,22154.399092000036,1.001353084770004,49,97,116198400,116198400,False
direct_dma_one_copy,8,10,16,communication_eft,21353.31803200004,1.0389193772487515,36,72,101670912,101670912,False
direct_dma_one_copy,8,20,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,20,2,static_all_fpga,30552.228256000046,0.7261131884101875,49,97,116198400,116198400,False
direct_dma_one_copy,8,20,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,20,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,20,4,static_all_fpga,26307.75444800006,0.8432637576821571,49,97,116198400,116198400,False
direct_dma_one_copy,8,20,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,20,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,20,8,static_all_fpga,24185.517544000053,0.9172586789445619,49,97,116198400,116198400,False
direct_dma_one_copy,8,20,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,20,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,20,16,static_all_fpga,23124.399092000036,0.9593492909259975,49,97,116198400,116198400,False
direct_dma_one_copy,8,20,16,communication_eft,21844.05635200004,1.0155795020172074,24,48,72622080,72622080,False
direct_dma_one_copy,8,50,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,50,2,static_all_fpga,33462.22825600006,0.6629676811203441,49,97,116198400,116198400,False
direct_dma_one_copy,8,50,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,50,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,50,4,static_all_fpga,29217.754448000072,0.7592772371156167,49,97,116198400,116198400,False
direct_dma_one_copy,8,50,4,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,50,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,50,8,static_all_fpga,27095.517544000068,0.8187470800649993,49,97,116198400,116198400,False
direct_dma_one_copy,8,50,8,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,50,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,8,50,16,static_all_fpga,26034.399092000047,0.8521178381573216,49,97,116198400,116198400,False
direct_dma_one_copy,8,50,16,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,5,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,5,2,static_all_fpga,21834.828256000023,1.016008718360491,49,97,116198400,116198400,False
direct_dma_one_copy,16,5,2,communication_eft,21427.916224000022,1.0353025296576777,36,72,101670912,101670912,False
direct_dma_one_copy,16,5,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,5,4,static_all_fpga,17590.35444800002,1.2611670752616542,49,97,116198400,116198400,False
direct_dma_one_copy,16,5,4,communication_eft,17548.470400000013,1.264177182758903,36,72,101670912,101670912,False
direct_dma_one_copy,16,5,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,5,8,static_all_fpga,15468.117544000032,1.4342001092825398,49,97,116198400,116198400,False
direct_dma_one_copy,16,5,8,communication_eft,15459.972544000033,1.4349557095824017,48,96,116195328,116195328,False
direct_dma_one_copy,16,5,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,5,16,static_all_fpga,14406.999092000027,1.539833224832966,49,97,116198400,116198400,False
direct_dma_one_copy,16,5,16,communication_eft,14399.214592000028,1.5406656891081614,48,96,116195328,116195328,False
direct_dma_one_copy,16,10,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,10,2,static_all_fpga,22319.828256000026,0.9939312981064897,49,97,116198400,116198400,False
direct_dma_one_copy,16,10,2,communication_eft,21757.880128000015,1.0196018978637145,24,48,72622080,72622080,False
direct_dma_one_copy,16,10,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,10,4,static_all_fpga,18075.354448000027,1.2273272945114853,49,97,116198400,116198400,False
direct_dma_one_copy,16,10,4,communication_eft,17908.470400000017,1.2387644157482034,36,72,101670912,101670912,False
direct_dma_one_copy,16,10,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
