path_kind,pcie_effective_bandwidth_GBps,one_way_fixed_latency_us,fpga_linear_speedup_over_gpu,policy,analytical_makespan_us,speedup_vs_gpu_only,offloaded_linear_tasks,cross_device_edges,logical_cross_device_bytes,physical_link_bytes,valid_for_target_prediction
host_staged_two_copy,6.4,25,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,25,8,static_all_fpga,23855.88428000003,1.037438526676152,49,97,58099200,116198400,False
host_staged_two_copy,6.4,25,8,communication_eft,22740.140960000022,1.0883403706042807,36,72,50835456,101670912,False
host_staged_two_copy,6.4,25,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,25,16,static_all_fpga,22527.18934000004,1.0986285535432874,49,97,58099200,116198400,False
host_staged_two_copy,6.4,25,16,communication_eft,21526.126640000028,1.1497197732736175,36,72,50835456,101670912,False
host_staged_two_copy,6.4,50,2,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,50,2,static_all_fpga,34253.053920000006,0.7225345073698469,49,97,58099200,116198400,False
host_staged_two_copy,6.4,50,2,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,50,4,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,50,4,static_all_fpga,28938.27416000001,0.8552346039422553,49,97,58099200,116198400,False
host_staged_two_copy,6.4,50,4,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,50,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,50,8,static_all_fpga,26280.884280000035,0.9417115944928158,49,97,58099200,116198400,False
host_staged_two_copy,6.4,50,8,communication_eft,24173.02400000001,1.0238277776086269,24,48,36311040,72622080,False
host_staged_two_copy,6.4,50,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,50,16,static_all_fpga,24952.189340000034,0.9918573918612296,49,97,58099200,116198400,False
host_staged_two_copy,6.4,50,16,communication_eft,23291.05904000002,1.0625971707639443,24,48,36311040,72622080,False
host_staged_two_copy,6.4,100,2,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,100,2,static_all_fpga,39103.05391999999,0.6329176613835182,49,97,58099200,116198400,False
host_staged_two_copy,6.4,100,2,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,100,4,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,100,4,static_all_fpga,33788.274159999986,0.7324734410169714,49,97,58099200,116198400,False
host_staged_two_copy,6.4,100,4,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,100,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,100,8,static_all_fpga,31130.884280000024,0.7949987291527072,49,97,58099200,116198400,False
host_staged_two_copy,6.4,100,8,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,100,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,6.4,100,16,static_all_fpga,29802.189340000034,0.8304427959184284,49,97,58099200,116198400,False
host_staged_two_copy,6.4,100,16,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,10,2,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,10,2,static_all_fpga,29364.38725333343,0.8428241061693026,49,97,58099200,116198400,False
host_staged_two_copy,7.2,10,2,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,10,4,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,10,4,static_all_fpga,24049.607493333402,1.0290818029716486,49,97,58099200,116198400,False
host_staged_two_copy,7.2,10,4,communication_eft,23205.609600000036,1.0665099459399667,36,72,50835456,101670912,False
host_staged_two_copy,7.2,10,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,10,8,static_all_fpga,21392.217613333392,1.1569166828489248,49,97,58099200,116198400,False
host_staged_two_copy,7.2,10,8,communication_eft,20777.58096000004,1.19114027218306,36,72,50835456,101670912,False
host_staged_two_copy,7.2,10,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,10,16,static_all_fpga,20063.52267333339,1.233532806922991,49,97,58099200,116198400,False
host_staged_two_copy,7.2,10,16,communication_eft,19563.566640000034,1.2650563108159283,36,72,50835456,101670912,False
host_staged_two_copy,7.2,25,2,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,25,2,static_all_fpga,30819.387253333436,0.8030339226592881,49,97,58099200,116198400,False
host_staged_two_copy,7.2,25,2,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,25,4,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,25,4,static_all_fpga,25504.60749333341,0.9703742136188176,49,97,58099200,116198400,False
host_staged_two_copy,7.2,25,4,communication_eft,24106.553920000017,1.0266508237607108,24,48,36311040,72622080,False
host_staged_two_copy,7.2,25,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,25,8,static_all_fpga,22847.217613333403,1.0832397125484872,49,97,58099200,116198400,False
host_staged_two_copy,7.2,25,8,communication_eft,21857.58096000004,1.1322851090105246,36,72,50835456,101670912,False
host_staged_two_copy,7.2,25,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,25,16,static_all_fpga,21518.522673333402,1.1501260479498419,49,97,58099200,116198400,False
host_staged_two_copy,7.2,25,16,communication_eft,20643.56664000004,1.1988729404949356,36,72,50835456,101670912,False
host_staged_two_copy,7.2,50,2,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,50,2,static_all_fpga,33244.38725333343,0.7444568988865456,49,97,58099200,116198400,False
host_staged_two_copy,7.2,50,2,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,50,4,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,50,4,static_all_fpga,27929.607493333417,0.886121061526103,49,97,58099200,116198400,False
host_staged_two_copy,7.2,50,4,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,50,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,50,8,static_all_fpga,25272.21761333342,0.9792972590954039,49,97,58099200,116198400,False
host_staged_two_copy,7.2,50,8,communication_eft,23542.624000000033,1.0512427773556583,24,48,36311040,72622080,False
host_staged_two_copy,7.2,50,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,50,16,static_all_fpga,23943.522673333417,1.0336412806777047,49,97,58099200,116198400,False
host_staged_two_copy,7.2,50,16,communication_eft,22443.56664000005,1.1027219441980793,36,72,50835456,101670912,False
host_staged_two_copy,7.2,100,2,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,100,2,static_all_fpga,38094.38725333339,0.649676113056114,49,97,58099200,116198400,False
host_staged_two_copy,7.2,100,2,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,100,4,gpu_only,24749.01344000001,1.0,0,0,0,0,False
