request_id,task_id,task_type,device,start_us,finish_us,duration_us
0,patch_embedding,patch_embedding,GPU,0.0,120.60550400000001,120.60550400000001
0,token_embedding,token_and_position_embedding,GPU,120.60550400000001,161.91654400000002,41.31104
0,block_00_norm1,layer_norm,GPU,161.91654400000002,215.331264,53.414719999999996
0,block_00_qkv,linear_qkv,FPGA,342.969024,439.36552,96.39649600000003
0,block_00_attention,self_attention,GPU,774.2788,898.500048,124.22124799999997
0,block_00_proj,linear_projection,FPGA,1026.1378080000002,1064.4366400000001,38.298831999999905
0,block_00_residual1,residual_add,GPU,1192.0744000000002,1233.3854400000002,41.3110400000001
0,block_00_norm2,layer_norm,GPU,1233.3854400000002,1286.8001600000002,53.41472000000005
0,block_00_ffn_island,fused_ffn_island,FPGA,1414.4379200000003,1751.6580160000005,337.2200960000001
0,block_00_residual2,residual_add,GPU,1879.2957760000006,1920.6068160000007,41.3110400000001
0,block_01_norm1,layer_norm,GPU,1920.6068160000007,1974.0215360000007,53.41472000000005
0,block_01_qkv,linear_qkv,FPGA,2101.6592960000007,2198.0557920000006,96.39649600000008
0,block_01_attention,self_attention,GPU,2532.9690720000003,2657.1903200000006,124.22124800000019
0,block_01_proj,linear_projection,FPGA,2784.8280800000007,2823.1269120000006,38.298832000000125
0,block_01_residual1,residual_add,GPU,2950.7646720000007,2992.0757120000003,41.31103999999988
0,block_01_norm2,layer_norm,GPU,2992.0757120000003,3045.4904320000005,53.41472000000005
0,block_01_ffn_island,fused_ffn_island,FPGA,3173.1281920000006,3510.3482880000006,337.2200960000001
0,block_01_residual2,residual_add,GPU,3637.986048,3679.2970880000003,41.31103999999988
0,block_02_norm1,layer_norm,GPU,3679.2970880000003,3732.7118080000005,53.41472000000005
0,block_02_qkv,linear_qkv,FPGA,3860.349568,3956.7460640000004,96.39649600000008
0,block_02_attention,self_attention,GPU,4291.659344,4415.8805919999995,124.22124799999976
0,block_02_proj,linear_projection,FPGA,4543.518351999999,4581.8171839999995,38.298832000000125
0,block_02_residual1,residual_add,GPU,4709.454943999999,4750.765984,41.31104000000031
0,block_02_norm2,layer_norm,GPU,4750.765984,4804.1807039999985,53.41471999999962
0,block_02_ffn_island,fused_ffn_island,FPGA,4931.818463999998,5269.038559999998,337.22009599999967
0,block_02_residual2,residual_add,GPU,5396.676319999998,5437.987359999997,41.31104000000031
0,block_03_norm1,layer_norm,GPU,5437.987359999997,5491.402079999997,53.41471999999962
0,block_03_qkv,linear_qkv,FPGA,5619.039839999997,5715.436335999997,96.39649600000008
0,block_03_attention,self_attention,GPU,6050.349615999997,6174.570863999997,124.22124799999976
0,block_03_proj,linear_projection,FPGA,6302.208623999996,6340.507455999996,38.298832000000125
0,block_03_residual1,residual_add,GPU,6468.145215999995,6509.456255999996,41.31104000000031
0,block_03_norm2,layer_norm,GPU,6509.456255999996,6562.870975999996,53.41471999999962
0,block_03_ffn_island,fused_ffn_island,FPGA,6690.508735999995,7027.728831999994,337.22009599999967
0,block_03_residual2,residual_add,GPU,7155.366591999994,7196.677631999994,41.31104000000031
0,block_04_norm1,layer_norm,GPU,7196.677631999994,7250.092351999994,53.41471999999962
0,block_04_qkv,linear_qkv,FPGA,7377.730111999993,7474.126607999993,96.39649600000008
0,block_04_attention,self_attention,GPU,7809.039887999993,7933.261135999993,124.22124799999976
0,block_04_proj,linear_projection,FPGA,8060.898895999993,8099.197727999993,38.29883199999926
0,block_04_residual1,residual_add,GPU,8226.835487999993,8268.146527999994,41.31104000000031
0,block_04_norm2,layer_norm,GPU,8268.146527999994,8321.561247999995,53.414720000000486
0,block_04_ffn_island,fused_ffn_island,FPGA,8449.199007999994,8786.419103999995,337.2200960000005
0,block_04_residual2,residual_add,GPU,8914.056863999995,8955.367903999995,41.31104000000031
0,block_05_norm1,layer_norm,GPU,8955.367903999995,9008.782623999996,53.414720000000486
0,block_05_qkv,linear_qkv,FPGA,9136.420383999995,9232.816879999997,96.39649600000008
0,block_05_attention,self_attention,GPU,9567.730159999997,9691.951407999997,124.22124799999976
0,block_05_proj,linear_projection,FPGA,9819.589167999997,9857.887999999997,38.29883199999926
0,block_05_residual1,residual_add,GPU,9985.525759999997,10026.836799999997,41.31104000000031
0,block_05_norm2,layer_norm,GPU,10026.836799999997,10080.251519999998,53.414720000000486
0,block_05_ffn_island,fused_ffn_island,FPGA,10207.889279999998,10545.109375999999,337.2200960000005
0,block_05_residual2,residual_add,GPU,10672.747136,10714.058176,41.31104000000031
0,block_06_norm1,layer_norm,GPU,10714.058176,10767.472896,53.414720000000486
0,block_06_qkv,linear_qkv,FPGA,10895.110656,10991.507152,96.39649600000008
0,block_06_attention,self_attention,GPU,11326.420432000003,11450.641680000002,124.22124799999976
0,block_06_proj,linear_projection,FPGA,11578.279440000002,11616.578272,38.29883199999926
0,block_06_residual1,residual_add,GPU,11744.216032000002,11785.527072000003,41.31104000000031
0,block_06_norm2,layer_norm,GPU,11785.527072000003,11838.941792000003,53.414720000000486
0,block_06_ffn_island,fused_ffn_island,FPGA,11966.579552000003,12303.799648000004,337.2200960000005
0,block_06_residual2,residual_add,GPU,12431.437408000003,12472.748448000004,41.31104000000031
0,block_07_norm1,layer_norm,GPU,12472.748448000004,12526.163168000005,53.414720000000486
0,block_07_qkv,linear_qkv,FPGA,12653.800928000004,12750.197424000005,96.39649600000008
0,block_07_attention,self_attention,GPU,13085.110704000006,13209.331952000006,124.22124799999976
0,block_07_proj,linear_projection,FPGA,13336.969712000006,13375.268544000006,38.29883199999926
0,block_07_residual1,residual_add,GPU,13502.906304000006,13544.217344000006,41.31104000000031
0,block_07_norm2,layer_norm,GPU,13544.217344000006,13597.632064000007,53.414720000000486
0,block_07_ffn_island,fused_ffn_island,FPGA,13725.269824000006,14062.489920000007,337.2200960000005
0,block_07_residual2,residual_add,GPU,14190.127680000009,14231.43872000001,41.31104000000031
0,block_08_norm1,layer_norm,GPU,14231.43872000001,14284.853440000008,53.414720000000486
0,block_08_qkv,linear_qkv,FPGA,14412.49120000001,14508.887696000009,96.39649600000008
0,block_08_attention,self_attention,GPU,14843.800976000011,14968.022224000011,124.22124799999976
0,block_08_proj,linear_projection,FPGA,15095.65998400001,15133.95881600001,38.29883199999926
0,block_08_residual1,residual_add,GPU,15261.59657600001,15302.907616000011,41.31104000000031
0,block_08_norm2,layer_norm,GPU,15302.907616000011,15356.322336000012,53.414720000000486
0,block_08_ffn_island,fused_ffn_island,FPGA,15483.960096000012,15821.18019200001,337.2200959999988
0,block_08_residual2,residual_add,GPU,15948.817952000007,15990.128992000005,41.31103999999858
0,block_09_norm1,layer_norm,GPU,15990.128992000005,16043.543712000004,53.41471999999875
0,block_09_qkv,linear_qkv,FPGA,16171.181472000002,16267.577968000001,96.39649600000008
0,block_09_attention,self_attention,GPU,16602.491248,16726.712496,124.22124799999976
0,block_09_proj,linear_projection,FPGA,16854.350255999998,16892.649087999995,38.29883199999926
0,block_09_residual1,residual_add,GPU,17020.286847999992,17061.59788799999,41.31103999999858
0,block_09_norm2,layer_norm,GPU,17061.59788799999,17115.01260799999,53.41471999999875
0,block_09_ffn_island,fused_ffn_island,FPGA,17242.650367999988,17579.870463999985,337.2200959999988
0,block_09_residual2,residual_add,GPU,17707.508223999983,17748.81926399998,41.31103999999858
0,block_10_norm1,layer_norm,GPU,17748.81926399998,17802.23398399998,53.41471999999875
0,block_10_qkv,linear_qkv,FPGA,17929.871743999975,18026.268239999976,96.39649600000008
0,block_10_attention,self_attention,GPU,18361.181519999973,18485.402767999974,124.22124799999976
0,block_10_proj,linear_projection,FPGA,18613.040527999972,18651.33935999997,38.29883199999926
0,block_10_residual1,residual_add,GPU,18778.977119999967,18820.288159999967,41.31103999999858
0,block_10_norm2,layer_norm,GPU,18820.288159999967,18873.702879999964,53.41471999999875
0,block_10_ffn_island,fused_ffn_island,FPGA,19001.340639999962,19338.56073599996,337.2200959999988
0,block_10_residual2,residual_add,GPU,19466.198495999957,19507.509535999954,41.31103999999858
0,block_11_norm1,layer_norm,GPU,19507.509535999954,19560.924255999955,53.41471999999875
0,block_11_qkv,linear_qkv,FPGA,19688.562015999953,19784.95851199995,96.39649600000008
0,block_11_attention,self_attention,GPU,20119.87179199995,20244.09303999995,124.22124799999976
0,block_11_proj,linear_projection,FPGA,20371.730799999947,20410.029631999943,38.29883199999926
0,block_11_residual1,residual_add,GPU,20537.66739199994,20578.97843199994,41.31103999999858
0,block_11_norm2,layer_norm,GPU,20578.97843199994,20632.39315199994,53.41471999999875
0,block_11_ffn_island,fused_ffn_island,FPGA,20760.030911999937,21097.251007999934,337.2200959999988
0,block_11_residual2,residual_add,GPU,21224.88876799993,21266.199807999932,41.31103999999858
0,final_norm,layer_norm,GPU,21266.199807999932,21319.61452799993,53.41471999999875
0,class_token_select,class_token_select,GPU,21319.61452799993,21324.737407999928,5.122879999999719
0,classifier,linear_classifier,FPGA,21349.263487999924,21358.705487999923,9.441999999998396
